Date,euro_dollar_exchange_rate
2006-08-26,0.784037
2006-08-27,0.7833
2006-08-28,0.783346
2006-08-29,0.780747
2006-08-30,0.778877
2006-08-31,0.77918
2006-09-01,0.78064
2006-09-02,0.77918
2006-09-03,0.779211
2006-09-04,0.777968
2006-09-05,0.778938
2006-09-06,0.780275
2006-09-07,0.779682
2006-09-08,0.785824
2006-09-09,0.789235
2006-09-10,0.788799
2006-09-11,0.789515
2006-09-12,0.786565
2006-09-13,0.788333
2006-09-14,0.787588
2006-09-15,0.78604
2006-09-16,0.789422
2006-09-17,0.790639
2006-09-18,0.790451
2006-09-19,0.786504
2006-09-20,0.789079
2006-09-21,0.786813
2006-09-22,0.781739
2006-09-23,0.782626
2006-09-24,0.781878
2006-09-25,0.782289
2006-09-26,0.783822
2006-09-27,0.787867
2006-09-28,0.785916
2006-09-29,0.787092
2006-09-30,0.789858
2006-10-01,0.788146
2006-10-02,0.788799
2006-10-03,0.784806
2006-10-04,0.785253
2006-10-05,0.786968
2006-10-06,0.788208
2006-10-07,0.793651
2006-10-08,0.793588
2006-10-09,0.794502
2006-10-10,0.79447
2006-10-11,0.797321
2006-10-12,0.798594
2006-10-13,0.796464
2006-10-14,0.796242
2006-10-15,0.79976
2006-10-16,0.799968
2006-10-17,0.797194
2006-10-18,0.7974
2006-10-19,0.797321
2006-10-20,0.791546
2006-10-21,0.792833
2006-10-22,0.792927
2006-10-23,0.792456
2006-10-24,0.797194
2006-10-25,0.795767
2006-10-26,0.792519
2006-10-27,0.786813
2006-10-28,0.784837
2006-10-29,0.785978
2006-10-30,0.785793
2006-10-31,0.786906
2006-11-01,0.7833
2006-11-02,0.784314
2006-11-03,0.782687
2006-11-04,0.787154
2006-11-05,0.786225
2006-11-06,0.786287
2006-11-07,0.785793
2006-11-08,0.78265
2006-11-09,0.784006
2006-11-10,0.778983
2006-11-11,0.778756
2006-11-12,0.777665
2006-11-13,0.777242
2006-11-14,0.780183
2006-11-15,0.780655
2006-11-16,0.779879
2006-11-17,0.781769
2006-11-18,0.778331
2006-11-19,0.779818
2006-11-20,0.779666
2006-11-21,0.779818
2006-11-22,0.778604
2006-11-23,0.772887
2006-11-24,0.772201
2006-11-25,0.764409
2006-11-26,0.759952
2006-11-27,0.761093
2006-11-28,0.761122
2006-11-29,0.757418
2006-11-30,0.760601
2006-12-01,0.754603
2006-12-02,0.749625
2006-12-03,0.750976
2006-12-04,0.749302
2006-12-05,0.749794
2006-12-06,0.750723
2006-12-07,0.752587
2006-12-08,0.752927
2006-12-09,0.746714
2006-12-10,0.756716
2006-12-11,0.759561
2006-12-12,0.754916
2006-12-13,0.753239
2006-12-14,0.757088
2006-12-15,0.760688
2006-12-16,0.763592
2006-12-17,0.763563
2006-12-18,0.764
2006-12-19,0.763213
2006-12-20,0.756945
2006-12-21,0.758495
2006-12-22,0.758495
2006-12-23,0.758697
2006-12-24,0.758697
2006-12-25,0.758697
2006-12-26,0.763194
2006-12-27,0.762777
2006-12-28,0.762311
2006-12-29,0.760948
2006-12-30,0.757863
2006-12-31,0.757863
2007-01-01,0.757863
2007-01-02,0.755658
2007-01-03,0.752814
2007-01-04,0.759705
2007-01-05,0.764526
2007-01-06,0.768285
2007-01-07,0.768994
2007-01-08,0.770001
2007-01-09,0.766577
2007-01-10,0.771099
2007-01-11,0.77232
2007-01-12,0.775916
2007-01-13,0.773694
2007-01-14,0.773694
2007-01-15,0.773934
2007-01-16,0.773126
2007-01-17,0.773784
2007-01-18,0.773007
2007-01-19,0.771397
2007-01-20,0.771248
2007-01-21,0.771248
2007-01-22,0.771129
2007-01-23,0.772559
2007-01-24,0.767695
2007-01-25,0.771903
2007-01-26,0.772827
2007-01-27,0.773515
2007-01-28,0.774683
2007-01-29,0.774803
2007-01-30,0.77229
2007-01-31,0.771545
2007-02-01,0.767666
2007-02-02,0.768138
2007-02-03,0.771486
2007-02-04,0.771575
2007-02-05,0.771843
2007-02-06,0.773246
2007-02-07,0.770713
2007-02-08,0.767961
2007-02-09,0.76743
2007-02-10,0.76743
2007-02-11,0.768505
2007-02-12,0.768108
2007-02-13,0.771664
2007-02-14,0.769581
2007-02-15,0.761702
2007-02-16,0.760774
2007-02-17,0.760774
2007-02-18,0.760065
2007-02-19,0.761296
2007-02-20,0.76089
2007-02-21,0.760572
2007-02-22,0.761644
2007-02-23,0.762806
2007-02-24,0.762806
2007-02-25,0.758931
2007-02-26,0.759503
2007-02-27,0.759201
2007-02-28,0.755173
2007-03-01,0.757475
2007-03-02,0.759273
2007-03-03,0.759273
2007-03-04,0.757663
2007-03-05,0.758495
2007-03-06,0.763271
2007-03-07,0.762631
2007-03-08,0.760659
2007-03-09,0.761818
2007-03-10,0.761818
2007-03-11,0.762332
2007-03-12,0.762428
2007-03-13,0.758265
2007-03-14,0.75749
2007-03-15,0.755715
2007-03-16,0.755116
2007-03-17,0.755116
2007-03-18,0.750932
2007-03-19,0.750863
2007-03-20,0.752106
2007-03-21,0.752431
2007-03-22,0.751569
2007-03-23,0.748419
2007-03-24,0.748419
2007-03-25,0.752852
2007-03-26,0.752219
2007-03-27,0.750075
2007-03-28,0.749699
2007-03-29,0.750047
2007-03-30,0.749653
2007-03-31,0.749653
2007-04-01,0.748251
2007-04-02,0.751258
2007-04-03,0.747468
2007-04-04,0.748503
2007-04-05,0.747915
2007-04-06,0.747915
2007-04-07,0.747915
2007-04-08,0.747915
2007-04-09,0.748787
2007-04-10,0.748699
2007-04-11,0.744602
2007-04-12,0.744546
2007-04-13,0.74206
2007-04-14,0.74206
2007-04-15,0.736844
2007-04-16,0.739071
2007-04-17,0.738198
2007-04-18,0.736784
2007-04-19,0.734619
2007-04-20,0.735078
2007-04-21,0.735078
2007-04-22,0.735078
2007-04-23,0.735294
2007-04-24,0.736675
2007-04-25,0.734134
2007-04-26,0.733259
2007-04-27,0.735291
2007-04-28,0.735291
2007-04-29,0.73318
2007-04-30,0.732413
2007-05-01,0.731716
2007-05-02,0.7353
2007-05-03,0.735267
2007-05-04,0.74262
2007-05-05,0.742653
2007-05-06,0.735541
2007-05-07,0.735402
2007-05-08,0.734457
2007-05-09,0.738743
2007-05-10,0.738144
2007-05-11,0.741647
2007-05-12,0.742087
2007-05-13,0.738962
2007-05-14,0.738907
2007-05-15,0.737236
2007-05-16,0.735213
2007-05-17,0.739973
2007-05-18,0.740933
2007-05-19,0.740933
2007-05-20,0.739568
2007-05-21,0.741608
2007-05-22,0.742749
2007-05-23,0.743329
2007-05-24,0.742473
2007-05-25,0.744408
2007-05-26,0.744408
2007-05-27,0.743559
2007-05-28,0.742887
2007-05-29,0.743356
2007-05-30,0.74206
2007-05-31,0.745129
2007-06-01,0.743901
2007-06-02,0.743273
2007-06-03,0.743876
2007-06-04,0.743522
2007-06-05,0.741537
2007-06-06,0.739126
2007-06-07,0.742333
2007-06-08,0.744907
2007-06-09,0.744907
2007-06-10,0.748643
2007-06-11,0.748984
2007-06-12,0.748811
2007-06-13,0.751287
2007-06-14,0.752191
2007-06-15,0.751287
2007-06-16,0.751287
2007-06-17,0.747249
2007-06-18,0.746248
2007-06-19,0.745851
2007-06-20,0.745018
2007-06-21,0.744907
2007-06-22,0.746547
2007-06-23,0.746547
2007-06-24,0.742647
2007-06-25,0.742418
2007-06-26,0.742918
2007-06-27,0.742501
2007-06-28,0.742772
2007-06-29,0.741625
2007-06-30,0.74402
2007-07-01,0.738381
2007-07-02,0.736021
2007-07-03,0.733595
2007-07-04,0.734484
2007-07-05,0.734053
2007-07-06,0.735402
2007-07-07,0.735402
2007-07-08,0.735402
2007-07-09,0.733541
2007-07-10,0.734134
2007-07-11,0.729049
2007-07-12,0.726269
2007-07-13,0.725453
2007-07-14,0.725453
2007-07-15,0.725453
2007-07-16,0.7259
2007-07-17,0.725821
2007-07-18,0.725505
2007-07-19,0.724218
2007-07-20,0.723851
2007-07-21,0.723851
2007-07-22,0.723851
2007-07-23,0.723197
2007-07-24,0.724087
2007-07-25,0.724034
2007-07-26,0.729208
2007-07-27,0.72685
2007-07-28,0.72685
2007-07-29,0.72685
2007-07-30,0.732762
2007-07-31,0.73062
2007-08-01,0.72982
2007-08-02,0.731449
2007-08-03,0.728376
2007-08-04,0.729581
2007-08-05,0.729581
2007-08-06,0.7254
2007-08-07,0.725605
2007-08-08,0.727829
2007-08-09,0.724375
2007-08-10,0.73038
2007-08-11,0.73038
2007-08-12,0.73038
2007-08-13,0.732485
2007-08-14,0.734107
2007-08-15,0.736811
2007-08-16,0.742473
2007-08-17,0.746241
2007-08-18,0.746241
2007-08-19,0.746241
2007-08-20,0.741895
2007-08-21,0.742143
2007-08-22,0.741675
2007-08-23,0.73929
2007-08-24,0.737436
2007-08-25,0.737436
2007-08-26,0.731532
2007-08-27,0.731422
2007-08-28,0.732467
2007-08-29,0.73346
2007-08-30,0.731422
2007-08-31,0.732359
2007-09-01,0.732359
2007-09-02,0.732359
2007-09-03,0.733111
2007-09-04,0.73416
2007-09-05,0.734835
2007-09-06,0.731556
2007-09-07,0.7307
2007-09-08,0.7307
2007-09-09,0.7307
2007-09-10,0.726243
2007-09-11,0.724716
2007-09-12,0.723144
2007-09-13,0.719347
2007-09-14,0.719709
2007-09-15,0.719709
2007-09-16,0.719709
2007-09-17,0.720851
2007-09-18,0.721215
2007-09-19,0.715077
2007-09-20,0.716512
2007-09-21,0.710328
2007-09-22,0.710328
2007-09-23,0.710328
2007-09-24,0.709648
2007-09-25,0.709748
2007-09-26,0.707189
2007-09-27,0.707864
2007-09-28,0.706989
2007-09-29,0.706989
2007-09-30,0.706989
2007-10-01,0.701115
2007-10-02,0.702765
2007-10-03,0.706514
2007-10-04,0.70814
2007-10-05,0.707539
2007-10-06,0.707539
2007-10-07,0.707539
2007-10-08,0.706514
2007-10-09,0.711516
2007-10-10,0.709547
2007-10-11,0.707089
2007-10-12,0.703161
2007-10-13,0.703161
2007-10-14,0.703161
2007-10-15,0.705791
2007-10-16,0.70368
2007-10-17,0.706389
2007-10-18,0.704548
2007-10-19,0.700256
2007-10-20,0.700256
2007-10-21,0.700256
2007-10-22,0.697958
2007-10-23,0.707239
2007-10-24,0.702001
2007-10-25,0.702519
2007-10-26,0.699032
2007-10-27,0.699032
2007-10-28,0.699032
2007-10-29,0.694903
2007-10-30,0.694227
2007-10-31,0.693265
2007-11-01,0.691348
2007-11-02,0.693025
2007-11-03,0.693025
2007-11-04,0.693025
2007-11-05,0.688705
2007-11-06,0.691085
2007-11-07,0.687285
2007-11-08,0.681896
2007-11-09,0.680619
2007-11-10,0.680619
2007-11-11,0.680619
2007-11-12,0.681501
2007-11-13,0.687687
2007-11-14,0.684439
2007-11-15,0.680643
2007-11-16,0.683504
2007-11-17,0.683504
2007-11-18,0.683504
2007-11-19,0.682664
2007-11-20,0.682245
2007-11-21,0.67659
2007-11-22,0.674445
2007-11-23,0.673423
2007-11-24,0.673423
2007-11-25,0.673423
2007-11-26,0.673968
2007-11-27,0.673923
2007-11-28,0.672812
2007-11-29,0.678012
2007-11-30,0.676911
2007-12-01,0.676911
2007-12-02,0.676911
2007-12-03,0.68355
2007-12-04,0.681826
2007-12-05,0.677989
2007-12-06,0.682175
2007-12-07,0.683878
2007-12-08,0.683878
2007-12-09,0.683878
2007-12-10,0.681965
2007-12-11,0.67974
2007-12-12,0.680295
2007-12-13,0.681292
2007-12-14,0.685284
2007-12-15,0.685284
2007-12-16,0.685284
2007-12-17,0.692881
2007-12-18,0.695507
2007-12-19,0.694324
2007-12-20,0.694734
2007-12-21,0.697131
2007-12-22,0.697131
2007-12-23,0.697131
2007-12-24,0.697131
2007-12-25,0.694276
2007-12-26,0.694855
2007-12-27,0.689655
2007-12-28,0.686342
2007-12-29,0.686342
2007-12-30,0.686342
2007-12-31,0.678288
2008-01-01,0.683644
2008-01-02,0.685377
2008-01-03,0.679694
2008-01-04,0.679256
2008-01-05,0.679256
2008-01-06,0.679256
2008-01-07,0.677805
2008-01-08,0.679371
2008-01-09,0.679694
2008-01-10,0.682175
2008-01-11,0.678587
2008-01-12,0.678587
2008-01-13,0.678587
2008-01-14,0.676704
2008-01-15,0.672111
2008-01-16,0.673151
2008-01-17,0.683013
2008-01-18,0.681013
2008-01-19,0.681013
2008-01-20,0.681013
2008-01-21,0.683971
2008-01-22,0.690679
2008-01-23,0.683971
2008-01-24,0.686813
2008-01-25,0.679532
2008-01-26,0.679532
2008-01-27,0.679532
2008-01-28,0.681594
2008-01-29,0.676247
2008-01-30,0.677231
2008-01-31,0.676315
2008-02-01,0.674718
2008-02-02,0.674718
2008-02-03,0.674718
2008-02-04,0.675744
2008-02-05,0.67506
2008-02-06,0.682897
2008-02-07,0.683083
2008-02-08,0.689204
2008-02-09,0.689204
2008-02-10,0.689204
2008-02-11,0.689061
2008-02-12,0.690131
2008-02-13,0.685612
2008-02-14,0.686695
2008-02-15,0.683971
2008-02-16,0.683971
2008-02-17,0.683971
2008-02-18,0.681269
2008-02-19,0.682617
2008-02-20,0.678403
2008-02-21,0.682431
2008-02-22,0.676178
2008-02-23,0.676178
2008-02-24,0.676178
2008-02-25,0.67415
2008-02-26,0.674286
2008-02-27,0.672156
2008-02-28,0.662581
2008-02-29,0.659174
2008-03-01,0.659174
2008-03-02,0.659174
2008-03-03,0.658653
2008-03-04,0.6577
2008-03-05,0.65662
2008-03-06,0.655501
2008-03-07,0.651105
2008-03-08,0.651105
2008-03-09,0.651105
2008-03-10,0.651614
2008-03-11,0.651699
2008-03-12,0.651869
2008-03-13,0.645682
2008-03-14,0.641972
2008-03-15,0.641972
2008-03-16,0.641972
2008-03-17,0.642137
2008-03-18,0.634699
2008-03-19,0.633894
2008-03-20,0.639509
2008-03-21,0.648445
2008-03-22,0.648445
2008-03-23,0.648445
2008-03-24,0.647438
2008-03-25,0.649857
2008-03-26,0.64156
2008-03-27,0.634659
2008-03-28,0.633012
2008-03-29,0.633012
2008-03-30,0.633012
2008-03-31,0.633012
2008-04-01,0.632791
2008-04-02,0.640594
2008-04-03,0.640266
2008-04-04,0.638508
2008-04-05,0.638508
2008-04-06,0.638508
2008-04-07,0.635849
2008-04-08,0.637267
2008-04-09,0.636618
2008-04-10,0.631054
2008-04-11,0.634941
2008-04-12,0.634941
2008-04-13,0.634941
2008-04-14,0.632071
2008-04-15,0.632051
2008-04-16,0.633112
2008-04-17,0.626409
2008-04-18,0.628299
2008-04-19,0.628299
2008-04-20,0.628299
2008-04-21,0.625785
2008-04-22,0.629327
2008-04-23,0.625254
2008-04-24,0.629148
2008-04-25,0.638427
2008-04-26,0.638427
2008-04-27,0.638427
2008-04-28,0.638488
2008-04-29,0.638998
2008-04-30,0.641622
2008-05-01,0.642281
2008-05-02,0.647019
2008-05-03,0.647019
2008-05-04,0.647019
2008-05-05,0.648782
2008-05-06,0.645578
2008-05-07,0.64393
2008-05-08,0.650043
2008-05-09,0.649266
2008-05-10,0.649266
2008-05-11,0.649266
2008-05-12,0.647962
2008-05-13,0.643501
2008-05-14,0.644853
2008-05-15,0.646392
2008-05-16,0.64748
2008-05-17,0.64748
2008-05-18,0.64748
2008-05-19,0.642963
2008-05-20,0.644392
2008-05-21,0.637877
2008-05-22,0.63478
2008-05-23,0.636564
2008-05-24,0.636564
2008-05-25,0.636564
2008-05-26,0.633935
2008-05-27,0.634176
2008-05-28,0.635904
2008-05-29,0.639223
2008-05-30,0.64487
2008-05-31,0.643501
2008-06-01,0.643501
2008-06-02,0.642508
2008-06-03,0.642612
2008-06-04,0.647777
2008-06-05,0.648361
2008-06-06,0.641334
2008-06-07,0.641334
2008-06-08,0.641334
2008-06-09,0.641334
2008-06-10,0.638223
2008-06-11,0.646308
2008-06-12,0.642694
2008-06-13,0.649203
2008-06-14,0.649203
2008-06-15,0.649203
2008-06-16,0.648828
2008-06-17,0.645603
2008-06-18,0.644357
2008-06-19,0.644556
2008-06-20,0.645184
2008-06-21,0.645184
2008-06-22,0.645184
2008-06-23,0.640966
2008-06-24,0.644635
2008-06-25,0.641336
2008-06-26,0.642075
2008-06-27,0.635728
2008-06-28,0.635728
2008-06-29,0.635728
2008-06-30,0.635019
2008-07-01,0.635486
2008-07-02,0.632571
2008-07-03,0.630298
2008-07-04,0.637186
2008-07-05,0.637186
2008-07-06,0.637186
2008-07-07,0.637105
2008-07-08,0.638894
2008-07-09,0.638876
2008-07-10,0.635786
2008-07-11,0.633874
2008-07-12,0.633874
2008-07-13,0.633874
2008-07-14,0.62897
2008-07-15,0.62818
2008-07-16,0.629541
2008-07-17,0.631971
2008-07-18,0.630298
2008-07-19,0.630298
2008-07-20,0.630298
2008-07-21,0.630795
2008-07-22,0.629862
2008-07-23,0.633814
2008-07-24,0.637328
2008-07-25,0.639243
2008-07-26,0.639243
2008-07-27,0.639243
2008-07-28,0.638081
2008-07-29,0.641617
2008-07-30,0.641787
2008-07-31,0.641972
2008-08-01,0.641211
2008-08-02,0.641211
2008-08-03,0.641211
2008-08-04,0.642674
2008-08-05,0.641787
2008-08-06,0.646684
2008-08-07,0.648046
2008-08-08,0.652848
2008-08-09,0.652848
2008-08-10,0.652848
2008-08-11,0.667312
2008-08-12,0.671524
2008-08-13,0.670286
2008-08-14,0.669994
2008-08-15,0.67547
2008-08-16,0.67547
2008-08-17,0.67547
2008-08-18,0.680388
2008-08-19,0.678518
2008-08-20,0.676544
2008-08-21,0.677069
2008-08-22,0.672337
2008-08-23,0.672337
2008-08-24,0.672337
2008-08-25,0.675635
2008-08-26,0.676613
2008-08-27,0.683361
2008-08-28,0.681269
2008-08-29,0.68011
2008-08-30,0.68011
2008-08-31,0.68011
2008-09-01,0.684765
2008-09-02,0.684814
2008-09-03,0.688492
2008-09-04,0.690655
2008-09-05,0.695967
2008-09-06,0.695967
2008-09-07,0.695967
2008-09-08,0.697764
2008-09-09,0.708441
2008-09-10,0.704258
2008-09-11,0.711288
2008-09-12,0.717643
2008-09-13,0.717643
2008-09-14,0.717643
2008-09-15,0.698324
2008-09-16,0.704424
2008-09-17,0.706664
2008-09-18,0.70594
2008-09-19,0.692257
2008-09-20,0.692257
2008-09-21,0.692257
2008-09-22,0.693698
2008-09-23,0.678956
2008-09-24,0.680951
2008-09-25,0.682314
2008-09-26,0.684697
2008-09-27,0.684697
2008-09-28,0.684697
2008-09-29,0.68573
2008-09-30,0.69442
2008-10-01,0.709842
2008-10-02,0.712063
2008-10-03,0.722838
2008-10-04,0.722838
2008-10-05,0.722838
2008-10-06,0.724244
2008-10-07,0.739864
2008-10-08,0.733541
2008-10-09,0.730919
2008-10-10,0.732869
2008-10-11,0.732869
2008-10-12,0.732869
2008-10-13,0.737164
2008-10-14,0.738261
2008-10-15,0.73185
2008-10-16,0.736784
2008-10-17,0.745129
2008-10-18,0.745129
2008-10-19,0.745129
2008-10-20,0.744713
2008-10-21,0.751117
2008-10-22,0.762806
2008-10-23,0.762806
2008-10-24,0.762806
2008-10-25,0.762806
2008-10-26,0.762806
2008-10-27,0.797226
2008-10-28,0.79713
2008-10-29,0.801796
2008-10-30,0.777484
2008-10-31,0.773186
2008-11-01,0.773186
2008-11-02,0.773186
2008-11-03,0.786348
2008-11-04,0.768241
2008-11-05,0.771212
2008-11-06,0.777847
2008-11-07,0.782014
2008-11-08,0.782014
2008-11-09,0.782014
2008-11-10,0.781067
2008-11-11,0.783542
2008-11-12,0.797607
2008-11-13,0.799488
2008-11-14,0.798754
2008-11-15,0.798754
2008-11-16,0.798754
2008-11-17,0.796527
2008-11-18,0.785753
2008-11-19,0.791236
2008-11-20,0.789048
2008-11-21,0.79812
2008-11-22,0.79812
2008-11-23,0.79812
2008-11-24,0.793147
2008-11-25,0.779457
2008-11-26,0.770238
2008-11-27,0.774737
2008-11-28,0.777031
2008-11-29,0.777031
2008-11-30,0.777031
2008-12-01,0.787774
2008-12-02,0.791954
2008-12-03,0.786266
2008-12-04,0.786565
2008-12-05,0.781494
2008-12-06,0.781494
2008-12-07,0.781494
2008-12-08,0.786473
2008-12-09,0.772935
2008-12-10,0.772678
2008-12-11,0.768462
2008-12-12,0.755458
2008-12-13,0.755458
2008-12-14,0.755458
2008-12-15,0.747943
2008-12-16,0.729448
2008-12-17,0.726691
2008-12-18,0.696069
2008-12-19,0.699692
2008-12-20,0.699692
2008-12-21,0.699692
2008-12-22,0.717592
2008-12-23,0.716204
2008-12-24,0.717386
2008-12-25,0.714694
2008-12-26,0.713801
2008-12-27,0.713801
2008-12-28,0.713801
2008-12-29,0.710757
2008-12-30,0.701681
2008-12-31,0.708788
2009-01-01,0.718734
2009-01-02,0.71541
2009-01-03,0.71541
2009-01-04,0.71541
2009-01-05,0.719192
2009-01-06,0.736673
2009-01-07,0.740275
2009-01-08,0.733477
2009-01-09,0.732252
2009-01-10,0.732252
2009-01-11,0.732252
2009-01-12,0.743108
2009-01-13,0.748806
2009-01-14,0.759244
2009-01-15,0.759301
2009-01-16,0.76351
2009-01-17,0.76351
2009-01-18,0.76351
2009-01-19,0.752474
2009-01-20,0.759965
2009-01-21,0.775374
2009-01-22,0.776235
2009-01-23,0.772141
2009-01-24,0.772141
2009-01-25,0.772141
2009-01-26,0.760093
2009-01-27,0.756716
2009-01-28,0.759705
2009-01-29,0.756601
2009-01-30,0.772141
2009-01-31,0.772141
2009-02-01,0.772141
2009-02-02,0.782779
2009-02-03,0.780945
2009-02-04,0.768285
2009-02-05,0.778028
2009-02-06,0.777242
2009-02-07,0.777242
2009-02-08,0.777242
2009-02-09,0.771992
2009-02-10,0.768135
2009-02-11,0.775953
2009-02-12,0.779368
2009-02-13,0.777877
2009-02-14,0.777877
2009-02-15,0.777877
2009-02-16,0.783167
2009-02-17,0.783668
2009-02-18,0.795323
2009-02-19,0.798085
2009-02-20,0.788146
2009-02-21,0.788146
2009-02-22,0.788146
2009-02-23,0.778968
2009-02-24,0.785546
2009-02-25,0.778119
2009-02-26,0.785577
2009-02-27,0.784437
2009-02-28,0.784437
2009-03-01,0.784437
2009-03-02,0.788799
2009-03-03,0.794947
2009-03-04,0.794628
2009-03-05,0.793116
2009-03-06,0.796559
2009-03-07,0.796559
2009-03-08,0.796559
2009-03-09,0.791358
2009-03-10,0.792927
2009-03-11,0.787898
2009-03-12,0.783229
2009-03-13,0.775717
2009-03-14,0.775717
2009-03-15,0.775717
2009-03-16,0.775496
2009-03-17,0.771397
2009-03-18,0.769083
2009-03-19,0.741125
2009-03-20,0.733049
2009-03-21,0.733049
2009-03-22,0.733049
2009-03-23,0.732145
2009-03-24,0.732279
2009-03-25,0.742198
2009-03-26,0.736458
2009-03-27,0.737409
2009-03-28,0.737409
2009-03-29,0.737409
2009-03-30,0.755213
2009-03-31,0.7583
2009-04-01,0.754119
2009-04-02,0.756916
2009-04-03,0.742363
2009-04-04,0.742363
2009-04-05,0.742363
2009-04-06,0.738525
2009-04-07,0.746232
2009-04-08,0.753778
2009-04-09,0.761136
2009-04-10,0.761136
2009-04-11,0.761136
2009-04-12,0.761136
2009-04-13,0.757777
2009-04-14,0.75321
2009-04-15,0.758768
2009-04-16,0.756229
2009-04-17,0.756229
2009-04-18,0.756229
2009-04-19,0.756229
2009-04-20,0.766871
2009-04-21,0.773673
2009-04-22,0.770832
2009-04-23,0.768968
2009-04-24,0.768968
2009-04-25,0.768968
2009-04-26,0.768968
2009-04-27,0.755373
2009-04-28,0.767636
2009-04-29,0.760572
2009-04-30,0.754586
2009-05-01,0.755886
2009-05-02,0.755886
2009-05-03,0.755886
2009-05-04,0.754119
2009-05-05,0.747127
2009-05-06,0.749794
2009-05-07,0.749794
2009-05-08,0.747083
2009-05-09,0.746102
2009-05-10,0.746102
2009-05-11,0.733598
2009-05-12,0.735592
2009-05-13,0.730141
2009-05-14,0.734835
2009-05-15,0.733783
2009-05-16,0.733326
2009-05-17,0.733326
2009-05-18,0.741911
2009-05-19,0.738198
2009-05-20,0.735132
2009-05-21,0.726047
2009-05-22,0.714083
2009-05-23,0.714083
2009-05-24,0.714083
2009-05-25,0.71286
2009-05-26,0.713801
2009-05-27,0.715443
2009-05-28,0.718306
2009-05-29,0.718615
2009-05-30,0.718615
2009-05-31,0.718615
2009-06-01,0.707204
2009-06-02,0.705833
2009-06-03,0.69891
2009-06-04,0.707864
2009-06-05,0.706115
2009-06-06,0.706115
2009-06-07,0.706115
2009-06-08,0.704424
2009-06-09,0.717952
2009-06-10,0.710928
2009-06-11,0.714515
2009-06-12,0.709874
2009-06-13,0.709874
2009-06-14,0.709874
2009-06-15,0.714286
2009-06-16,0.726322
2009-06-17,0.721917
2009-06-18,0.71551
2009-06-19,0.714405
2009-06-20,0.714405
2009-06-21,0.714405
2009-06-22,0.71914
2009-06-23,0.721709
2009-06-24,0.710505
2009-06-25,0.717437
2009-06-26,0.717412
2009-06-27,0.710783
2009-06-28,0.717412
2009-06-29,0.71144
2009-06-30,0.710808
2009-07-01,0.710808
2009-07-02,0.708682
2009-07-03,0.713473
2009-07-04,0.713473
2009-07-05,0.713473
2009-07-06,0.71564
2009-07-07,0.71564
2009-07-08,0.718708
2009-07-09,0.722074
2009-07-10,0.712205
2009-07-11,0.716615
2009-07-12,0.717515
2009-07-13,0.717103
2009-07-14,0.715825
2009-07-15,0.715971
2009-07-16,0.70957
2009-07-17,0.708115
2009-07-18,0.707435
2009-07-19,0.70912
2009-07-20,0.708195
2009-07-21,0.70321
2009-07-22,0.705445
2009-07-23,0.70229
2009-07-24,0.70408
2009-07-25,0.70259
2009-07-26,0.70413
2009-07-27,0.70413
2009-07-28,0.702975
2009-07-29,0.70609
2009-07-30,0.71357
2009-07-31,0.710125
2009-08-01,0.701185
2009-08-02,0.70141
2009-08-03,0.70141
2009-08-04,0.693265
2009-08-05,0.69442
2009-08-06,0.693095
2009-08-07,0.697055
2009-08-08,0.705095
2009-08-09,0.70577
2009-08-10,0.70577
2009-08-11,0.70876
2009-08-12,0.706685
2009-08-13,0.703015
2009-08-14,0.69993
2009-08-15,0.703335
2009-08-16,0.703335
2009-08-17,0.709871
2009-08-18,0.709095
2009-08-19,0.70809
2009-08-20,0.70156
2009-08-21,0.70206
2009-08-22,0.69803
2009-08-23,0.699055
2009-08-24,0.699055
2009-08-25,0.698985
2009-08-26,0.69847
2009-08-27,0.702735
2009-08-28,0.70043
2009-08-29,0.697155
2009-08-30,0.699175
2009-08-31,0.696525
2009-09-01,0.69726
2009-09-02,0.703935
2009-09-03,0.70038
2009-09-04,0.70141
2009-09-05,0.698765
2009-09-06,0.700475
2009-09-07,0.69879
2009-09-08,0.69779
2009-09-09,0.68901
2009-09-10,0.687195
2009-09-11,0.684975
2009-09-12,0.68599
2009-09-13,0.685895
2009-09-14,0.685775
2009-09-15,0.68464
2009-09-16,0.68169
2009-09-17,0.67967
2009-09-18,0.67944
2009-09-19,0.679435
2009-09-20,0.68004
2009-09-21,0.68004
2009-09-22,0.681005
2009-09-23,0.676065
2009-09-24,0.676385
2009-09-25,0.68308
2009-09-26,0.68208
2009-09-27,0.68106
2009-09-28,0.68106
2009-09-29,0.68416
2009-09-30,0.68572
2009-10-01,0.682965
2009-10-02,0.687755
2009-10-03,0.684415
2009-10-04,0.685495
2009-10-05,0.685495
2009-10-06,0.682635
2009-10-07,0.678655
2009-10-08,0.68141
2009-10-09,0.67508
2009-10-10,0.68034
2009-10-11,0.67953
2009-10-12,0.67953
2009-10-13,0.67595
2009-10-14,0.67397
2009-10-15,0.671465
2009-10-16,0.66989
2009-10-17,0.671685
2009-10-18,0.6715
2009-10-19,0.6715
2009-10-20,0.66872
2009-10-21,0.67083
2009-10-22,0.66598
2009-10-23,0.666375
2009-10-24,0.665045
2009-10-25,0.666355
2009-10-26,0.666355
2009-10-27,0.671255
2009-10-28,0.675745
2009-10-29,0.67954
2009-10-30,0.673585
2009-10-31,0.67921
2009-11-01,0.67884
2009-11-02,0.67884
